Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
1438,122.05789037198814,6660.847968172135,6.6778082847595215,46.83161544799805,88732,95,314.6837,0.07047587633132935
1439,264.7709500721082,6653.693519606028,7.956634521484375,43.902198791503906,88832,195,602.2917999999999,0.07043837755918503
1440,406.2090967694307,6646.713090083306,9.938318252563477,48.820526123046875,88932,295,894.9185000000003,0.07040087878704071
1441,540.414573217005,6639.898024774304,6.525969982147217,45.596927642822266,89032,395,1212.6842000000017,0.0703633725643158
1442,667.2167438994867,6633.239517214801,9.175444602966309,45.10288619995117,89132,489,1508.7011000000027,0.07032587379217148
1443,806.3714124508368,6626.750799948916,7.957095146179199,44.15611267089844,89232,589,1803.2345000000043,0.07028837502002716
1444,943.4968636954593,6620.429049185564,6.305664539337158,39.95806121826172,89332,689,2095.2977000000037,0.07025087624788284
1445,1071.69632619471,6614.263790604463,10.805156707763672,46.529136657714844,89432,787,2427.127900000004,0.07021337747573853
1446,1208.2751062401194,6608.263803163437,8.477446556091309,46.215511322021484,89532,887,2735.081800000002,0.07017587125301361
1447,1336.1558204890393,6602.418894091736,8.995304107666016,46.083526611328125,89632,986,3047.4379000000013,0.07013837993144989
1448,1470.3627495075132,6596.735553953768,8.143835067749023,48.541900634765625,89732,1084,3347.472900000003,0.07010087370872498
1449,1606.3089159085775,6591.2151705046035,11.024426460266113,41.728328704833984,89832,1184,3657.1288000000054,0.07006337493658066
1450,1759.2683847346939,6585.876002785521,9.211833000183105,43.462318420410156,89932,1284,3921.626500000005,0.07002587616443634
1451,1917.4719621430845,6580.723238943752,5.943492412567139,31.632829666137695,90032,1384,4174.916300000003,0.06998837739229202
1452,2058.7336657740016,6575.737583405528,9.164451599121094,39.78947448730469,90132,1482,4456.719200000002,0.0699508786201477
1453,2197.724649093015,6570.915983257606,3.8984105587005615,33.473087310791016,90232,1579,4734.619000000003,0.06991337239742279
1454,2348.5445944992753,6566.270910222669,8.254117012023926,41.489654541015625,90332,1679,5005.655600000005,0.06987587362527847
1455,2491.4067957797834,6561.793037569435,6.492924213409424,36.910797119140625,90432,1779,5278.612700000002,0.06983837485313416
1456,2629.16356074449,6557.476210481811,6.132260322570801,37.781490325927734,90532,1878,5564.8523,0.06980087608098984
1457,2759.8892530114313,6553.312189695111,8.702916145324707,44.04863739013672,90632,1976,5873.015500000001,0.06976337730884552
1458,2907.979741645249,6549.319492599767,12.1553316116333,48.76594543457031,90732,2076,6151.000400000002,0.0697258710861206
1459,3043.4915682893393,6545.483794651943,7.642730712890625,41.957767486572266,90832,2176,6447.3094000000065,0.06968837976455688
1460,3185.3836459544455,6541.811554052274,8.388008117675781,50.155174255371094,90932,2276,6734.811700000006,0.06965087354183197
1461,3319.014869822248,6538.293217060756,10.057210922241211,51.46041488647461,91032,2375,7037.68490000001,0.06961337476968765
1462,3463.3526051549034,6534.939955760968,7.644901275634766,48.04579544067383,91132,2475,7314.085100000012,0.06957587599754333
1463,3608.0035805749894,6531.751571910002,8.236034393310547,58.030792236328125,91232,2575,7617.705800000012,0.06953837722539902
1464,3760.7675826052005,6528.736355381923,4.836734771728516,40.218807220458984,91332,2675,7885.402800000014,0.0695008784532547
1465,3902.256423169948,6525.881485890389,7.936660289764404,41.9460563659668,91432,2774,8158.698000000016,0.06946337223052979
1466,4047.751258285808,6523.190790746409,5.81781005859375,36.2411003112793,91532,2874,8430.574100000007,0.06942587345838547
1467,4175.14392637798,6520.644102173343,8.050605773925781,46.29853057861328,91632,2974,8758.459800000002,0.06938837468624115
1468,4313.341020619679,6518.252657881301,6.7235283851623535,36.07957458496094,91732,3074,9059.548199999997,0.06935087591409683
1469,4455.370985386885,6516.020101958688,7.287168979644775,44.7202262878418,91832,3174,9354.095399999998,0.06931337714195251
1470,4588.447225956756,6513.936239390037,11.099038124084473,53.2874870300293,91932,3274,9672.9835,0.0692758709192276
1471,4740.212192519315,6512.020770656915,8.024974822998047,44.859317779541016,92032,3374,9943.003500000003,0.06923837959766388
1472,4879.074658888779,6510.259232240768,7.53835916519165,44.78627395629883,92132,3474,10237.2678,0.06920087337493896
1473,5024.522688812492,6508.6582230344875,6.174322605133057,42.24455261230469,92232,3573,10513.221800000008,0.06916337460279465
1474,5163.407119639952,6507.210159414042,9.76618480682373,52.2858772277832,92332,3673,10813.74440000001,0.06912587583065033
1475,5299.698733248838,6505.911760031068,7.5014262199401855,41.15129470825195,92432,3772,11115.18470000001,0.06908837705850601
1476,5444.116339896444,6504.771270857992,11.490239143371582,58.66458511352539,92532,3872,11412.094000000008,0.0690508782863617
1477,5578.162356231629,6503.7770552843585,9.46364974975586,46.380836486816406,92632,3971,11710.73290000001,0.06901337206363678
1478,5727.160076197816,6502.944668382873,9.122034072875977,41.18098068237305,92732,4071,11976.182800000002,0.06897587329149246
1479,5871.411720096482,6502.268508909332,8.814430236816406,44.951385498046875,92832,4170,12254.462099999993,0.06893837451934814
1480,6001.505616720386,6501.732933623569,7.188386917114258,44.245140075683594,92932,4268,12567.269,0.06890087574720383
1481,6139.719879422164,6501.34616754002,7.668867588043213,43.092281341552734,93032,4366,12856.740100000003,0.06886337697505951
1482,6290.304761734875,6501.120936583985,8.295276641845703,42.04412078857422,93132,4464,13114.869100000007,0.0688258707523346
1483,6433.457540108436,6501.048800766846,7.741843223571777,38.87077331542969,93232,4564,13401.106400000002,0.06878837943077087
1484,6580.579723801532,6501.1334982354665,12.417983055114746,52.1553840637207,93332,4664,13677.02590000001,0.06875087320804596
1485,6734.403503546491,6501.381657815585,7.0125274658203125,33.17302322387695,93432,4763,13945.739500000016,0.06871337443590164
