Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
453,4803.9307179248135,231971.95068573847,0.0,0.0,45147,40,3057.600662671155,0.08682025223970413
454,9663.073845070538,231483.35974762714,0.0,0.0,45247,84,5935.0362337228,0.08678275346755981
455,14540.946380325508,231007.6088411199,0.0,0.0,45347,131,8653.284611592946,0.0867452472448349
456,19426.536563217283,230544.63056480064,0.0,0.0,45447,183,11479.62533321281,0.08670774847269058
457,24290.010483657472,230094.29296637018,0.0,0.0,45547,230,14607.869280684987,0.08667024970054626
458,29144.669661351694,229656.49422278628,0.0,0.0,45647,272,17570.511830429983,0.08663275092840195
459,34000.938105097535,229231.15605731303,0.0,0.0,45747,314,20634.35611170938,0.08659525215625763
460,38877.13893789529,228818.24061887612,0.0,0.0,45847,359,23184.323075516964,0.08655775338411331
461,43725.64321237401,228417.6072911564,0.0,0.0,45947,399,26313.854689181906,0.086520254611969
462,48603.96905099312,228029.24090186882,0.0,0.0,46047,446,28959.194631682843,0.08648274838924408
463,53473.2078150618,227653.04255469894,0.0,0.0,46147,494,32078.425708416573,0.08644524961709976
464,58326.49774887638,227288.89944758968,0.0,0.0,46247,536,35176.18387037692,0.08640775084495544
465,63170.968847086006,226936.7150471594,0.0,0.0,46347,574,38229.07286046236,0.08637025207281113
466,68028.7611716979,226596.4410559914,0.0,0.0,46447,616,41169.60545282068,0.08633275330066681
467,72908.49231782036,226268.04800313205,0.0,0.0,46547,665,43823.36046421275,0.0862952470779419
468,77760.57843486626,225951.4009464833,0.0,0.0,46647,705,46858.30559492394,0.08625774830579758
469,82629.83928422544,225646.4614535849,0.0,0.0,46747,749,49532.85590248122,0.08622024953365326
470,87500.88210297772,225353.15873734155,0.0,0.0,46847,796,52492.336635465224,0.08618275076150894
471,92374.49988026806,225071.42429061045,0.0,0.0,46947,845,55352.06759927277,0.08614525198936462
472,97220.93936105297,224801.1272823027,0.0,0.0,47047,884,58528.60109504032,0.0861077532172203
473,102096.7600506544,224542.25730924017,0.0,0.0,47147,933,61385.2202371157,0.08607025444507599
474,106974.95084816442,224294.74719037474,0.0,0.0,47247,983,64168.22389978684,0.08603274822235107
475,111819.95287118276,224058.45560567055,0.0,0.0,47347,1026,67533.81037566942,0.08599524945020676
476,116674.98060121684,223833.33301656265,0.0,0.0,47447,1069,70588.83939842564,0.08595775067806244
477,121512.07398320283,223619.2718051958,0.0,0.0,47547,1105,73856.64438353982,0.08592025190591812
478,126374.67819849652,223416.25595215466,0.0,0.0,47647,1149,76655.08297589814,0.0858827531337738
479,131237.0966816976,223224.21603700792,0.0,0.0,47747,1196,79682.75887578579,0.08584524691104889
480,136089.31018965063,223043.06238659762,0.0,0.0,47847,1240,82940.63724868467,0.08580774813890457
481,140941.27894428268,222872.72673630234,0.0,0.0,47947,1280,85908.49400794665,0.08577024936676025
482,145815.6580912175,222713.1882919026,0.0,0.0,48047,1329,88764.56380982182,0.08573275059461594
483,150683.14459686461,222564.36588757398,0.0,0.0,48147,1372,91435.55800445298,0.08569525182247162
484,155539.29248698888,222426.16985994394,0.0,0.0,48247,1411,94334.76099453845,0.0856577530503273
485,160375.35585748233,222298.49328792244,0.0,0.0,48347,1446,97535.6638716977,0.08562025427818298
486,165200.93966032617,222181.24985131543,0.0,0.0,48447,1477,100803.94732982322,0.08558274805545807
487,170036.73623950017,222074.3963398158,0.0,0.0,48547,1514,104050.12306280725,0.08554524928331375
488,174899.51945802083,221977.92419895326,0.0,0.0,48647,1561,107064.94179579124,0.08550775051116943
489,179765.72009367924,221891.77684363638,0.0,0.0,48747,1610,110115.26886755374,0.08547025173902512
490,184624.44414561064,221815.8759623777,0.0,0.0,48847,1652,113097.85414883304,0.0854327529668808
491,189479.07309727336,221750.15075330224,0.0,0.0,48947,1695,116113.82744005494,0.08539525419473648
492,194313.7412673263,221694.49880708326,0.0,0.0,49047,1729,119309.74783923167,0.08535774797201157
493,199146.91176520457,221648.8559183345,0.0,0.0,49147,1762,122504.28980303936,0.08532024919986725
494,204027.14637483965,221613.2565051153,0.0,0.0,49247,1813,125207.75843303974,0.08528275042772293
495,208865.5141504572,221587.55541165834,0.0,0.0,49347,1852,128506.310923836,0.08524525165557861
496,213723.2175540065,221571.7317942385,0.0,0.0,49447,1894,131449.30608082504,0.0852077528834343
497,218593.33891035145,221565.75108563632,0.0,0.0,49547,1942,134382.81042602446,0.08517025411128998
498,223463.46331036979,221569.5541161468,0.0,0.0,49647,1991,137300.2377712237,0.08513274788856506
499,228341.44524909486,221583.0978984127,0.0,0.0,49747,2042,140149.9133436969,0.08509524911642075
500,233190.27130617158,221606.26590920665,0.0,0.0,49847,2079,143072.10621588485,0.08505775034427643
501,238058.51242532884,221639.03930864116,0.0,0.0,49947,2126,145944.92610937956,0.08502025157213211
502,242902.1720847962,221681.31193841482,0.0,0.0,50047,2161,148936.93043824355,0.08498275279998779
503,247757.24086132026,221733.04989262694,0.0,0.0,50147,2202,151929.67998798852,0.08494525402784348
504,252612.8082954804,221794.1979290682,0.0,0.0,50247,2243,154926.90844611407,0.08490774780511856
505,257462.25603467147,221864.6881624785,0.0,0.0,50347,2280,157920.12009244977,0.08487024903297424
506,262324.54479372496,221944.49064104113,0.0,0.0,50447,2321,160682.1113410583,0.08483275026082993
507,267167.7504940684,222033.51280610616,0.0,0.0,50547,2359,163777.50293341675,0.08479525148868561
508,272035.4279689595,222131.74839581703,0.0,0.0,50647,2405,166742.2044994971,0.08475775271654129
509,276903.4169259162,222239.14382430745,0.0,0.0,50747,2451,169687.60157623084,0.08472025394439697
510,281771.0626753056,222355.6446439767,0.0,0.0,50847,2499,172713.5282765439,0.08468274772167206
511,286632.68230770767,222481.1857331637,0.0,0.0,50947,2544,175695.83982131767,0.08464524894952774
512,291490.2075264692,222615.706243482,0.0,0.0,51047,2587,178686.33713384616,0.08460775017738342
513,296352.91683760536,222759.1638516418,0.0,0.0,51147,2629,181545.2599683922,0.0845702514052391
514,301230.4527225825,222911.53528634267,0.0,0.0,51247,2679,184282.84908276796,0.08453275263309479
515,306050.11550093105,223072.6565658283,0.0,0.0,51347,2709,187598.2834066607,0.08449525386095047
516,310909.4056160764,223242.5535659255,0.0,0.0,51447,2753,190689.0153868036,0.08445775508880615
517,315771.357157832,223421.18059988672,0.0,0.0,51547,2798,193571.7737106963,0.08442024886608124
518,320619.4173342609,223608.46043945197,0.0,0.0,51647,2833,196503.49906583803,0.08438275009393692
519,325484.5460380772,223804.37598868008,0.0,0.0,51747,2882,199588.5692178559,0.0843452513217926
520,330350.17442910257,224008.8784808882,0.0,0.0,51847,2930,202605.17778890752,0.08430775254964828
521,335198.02759404114,224221.884513672,0.0,0.0,51947,2970,205701.05847288514,0.08427025377750397
522,340056.6971633205,224443.3659910136,0.0,0.0,52047,3013,208702.01589336846,0.08423274755477905
523,344915.9753231712,224673.2755508078,0.0,0.0,52147,3058,211826.4733628581,0.08419524878263474
524,349798.9396262242,224911.6101490467,0.0,0.0,52247,3109,214604.99498788716,0.08415775001049042
525,354638.7679676777,225158.23972664864,0.0,0.0,52347,3145,217696.07406462103,0.0841202512383461
526,359520.9072222357,225413.19734997995,0.0,0.0,52447,3194,220275.63820030342,0.08408275246620178
527,364373.7149029653,225676.38014837573,0.0,0.0,52547,3234,223275.12761581564,0.08404525369405746
528,369250.2403468559,225947.78631132183,0.0,0.0,52647,3282,226163.38540135536,0.08400775492191315
529,374086.11192413943,226227.29258606298,0.0,0.0,52747,3315,229175.18314428188,0.08397024869918823
530,378936.4062229995,226514.88037069,0.0,0.0,52847,3354,232191.22783465253,0.08393274992704391
531,383797.42667129677,226810.52425471367,0.0,0.0,52947,3396,234977.62784107344,0.0838952511548996
532,388671.08439151203,227114.20260393844,0.0,0.0,53047,3447,237971.04036454047,0.08385775238275528
533,393523.38634871,227425.83028885373,0.0,0.0,53147,3489,241039.6095968137,0.08382025361061096
534,398385.85217035055,227745.38173162288,0.0,0.0,53247,3534,244005.4820663032,0.08378274738788605
535,403229.08141965064,228072.77669372744,0.0,0.0,53347,3572,247075.23525099203,0.08374524861574173
536,408104.8225621682,228408.03190018632,0.0,0.0,53447,3621,249819.4704683514,0.08370774984359741
537,410228.7058441386,228745.98854320482,0.0,0.0,53491,3634,251170.5276445007,0.08369125425815582
