Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
646,4789.883887268252,234380.91891331898,0.0,0.0,64383,36,3081.088888523468,0.07960674911737442
647,9631.318671270457,234034.08311047635,0.0,0.0,64483,75,6273.329454603871,0.0795692503452301
648,14503.63962902316,233695.8235673616,0.0,0.0,64583,122,9149.271027077199,0.07953175157308578
649,19384.183826868913,233366.1133523762,0.0,0.0,64683,170,11787.822642163823,0.07949425280094147
650,24241.597883429786,233044.87753752377,0.0,0.0,64783,212,14611.513836794942,0.07945674657821655
651,29081.50939889736,232732.05028577743,0.0,0.0,64883,249,17881.157591085615,0.07941925525665283
652,33945.331100361065,232427.62958258382,0.0,0.0,64983,295,20845.980248785538,0.07938174903392792
653,38808.2291331314,232131.57545345626,0.0,0.0,65083,335,23580.75777225265,0.0793442502617836
654,43673.843775066416,231843.85372570297,0.0,0.0,65183,379,26520.29490793508,0.07930675148963928
655,48530.183483744935,231564.41215521217,0.0,0.0,65283,422,29560.372334811454,0.07926925271749496
656,53368.106880271094,231293.18490213007,0.0,0.0,65383,458,32737.15933128984,0.07923175394535065
657,58208.532625166474,231030.1383181225,0.0,0.0,65483,495,35851.16278444411,0.07919424772262573
658,63066.17970399923,230775.26129442887,0.0,0.0,65583,539,38930.40381856455,0.07915674895048141
659,67929.03873725995,230528.52459358465,0.0,0.0,65683,583,41898.0406644747,0.0791192501783371
660,72785.13523205629,230289.8810393312,0.0,0.0,65783,625,44824.15818154888,0.07908175140619278
661,77650.12145966924,230059.30738437708,0.0,0.0,65883,671,47777.419662402724,0.07904425263404846
662,82510.13657267929,229836.7596154303,0.0,0.0,65983,717,50831.587567261595,0.07900674641132355
663,87354.04904473419,229622.17721999247,0.0,0.0,66083,756,53954.474580075424,0.07896925508975983
664,92222.3461262365,229415.5609326335,0.0,0.0,66183,801,56833.63741462145,0.07893174886703491
665,97086.12918544757,229216.86809217223,0.0,0.0,66283,845,59861.68377615619,0.0788942500948906
666,101922.80707164903,229026.02242347575,0.0,0.0,66383,883,63193.76311141304,0.07885675132274628
667,106777.93288199346,228843.01630140768,0.0,0.0,66483,926,66233.59628970874,0.07881925255060196
668,111641.00805424424,228667.82645350462,0.0,0.0,66583,972,69224.98777553377,0.07878175377845764
669,116477.14172429415,228500.3776703267,0.0,0.0,66683,1005,72341.74443820486,0.07874424755573273
670,121344.94903982186,228340.68254569106,0.0,0.0,66783,1053,75217.07951990988,0.07870674878358841
671,126196.86604219784,228188.68281875135,0.0,0.0,66883,1095,78302.5237635473,0.07866925001144409
672,131066.33322558836,228044.37026363518,0.0,0.0,66983,1141,81181.56497451382,0.07863175123929977
673,135914.5050749299,227907.67906899322,0.0,0.0,67083,1183,84293.39125082197,0.07859425246715546
674,140767.4048317562,227778.5823664195,0.0,0.0,67183,1225,87347.81824730031,0.07855674624443054
675,145614.38716161906,227657.03769895682,0.0,0.0,67283,1264,90489.57138298276,0.07851925492286682
676,150497.04499100917,227543.06429761564,0.0,0.0,67383,1315,93133.2880470756,0.0784817487001419
677,155351.3000352051,227436.58676920502,0.0,0.0,67483,1356,96084.89532196209,0.07844424992799759
678,160197.98718940897,227337.5608493526,0.0,0.0,67583,1394,99118.4705705707,0.07840675115585327
679,165065.0745853969,227245.98366367028,0.0,0.0,67683,1440,102082.8424491517,0.07836925238370895
680,169928.46432155243,227161.81696860108,0.0,0.0,67783,1484,104958.92974037357,0.07833175361156464
681,174756.37153182086,227084.97613951494,0.0,0.0,67883,1516,108202.65858628372,0.07829424738883972
682,179620.75621160498,227015.48240609193,0.0,0.0,67983,1562,111168.01913105749,0.0782567486166954
683,184458.90870911904,226953.26519308466,0.0,0.0,68083,1598,114266.55000963851,0.07821924984455109
684,189321.71440857308,226898.32862259634,0.0,0.0,68183,1640,117094.50139887283,0.07818175107240677
685,194183.9052399587,226850.63995877324,0.0,0.0,68283,1685,120111.83917944139,0.07814425230026245
686,199044.2251604325,226810.1648280624,0.0,0.0,68383,1728,123074.28464893099,0.07810674607753754
687,203917.86605907415,226776.8911379912,0.0,0.0,68483,1777,126071.79623134685,0.07806925475597382
688,208781.56308732336,226750.77310018177,0.0,0.0,68583,1823,129120.52288904681,0.0780317485332489
689,213653.3156130479,226731.7912777367,0.0,0.0,68683,1872,131938.39731592327,0.07799424976110458
690,218492.99175752065,226719.86826830075,0.0,0.0,68783,1907,135028.39156453183,0.07795675098896027
691,223351.6803997443,226715.00094479127,0.0,0.0,68883,1952,138024.64407166367,0.07791925221681595
692,228204.00397585728,226717.14957831375,0.0,0.0,68983,1991,141056.00506174914,0.07788175344467163
693,233057.77307877038,226726.28592341527,0.0,0.0,69083,2031,144031.92487001733,0.07784424722194672
694,237916.1124507057,226742.3863932387,0.0,0.0,69183,2073,146917.62423155204,0.0778067484498024
695,242766.23795165546,226765.4091684663,0.0,0.0,69283,2114,149944.16337859846,0.07776924967765808
696,247606.32411782438,226795.31005074663,0.0,0.0,69383,2148,152890.67507394045,0.07773175090551376
697,252466.17757869067,226832.08779792133,0.0,0.0,69483,2191,155789.89231260665,0.07769425213336945
698,257315.03865525164,226875.69716967712,0.0,0.0,69583,2230,158839.42466917017,0.07765675336122513
699,262174.0812621044,226926.12343266633,0.0,0.0,69683,2275,161952.08730059228,0.07761925458908081
700,267025.63051316293,226983.326723794,0.0,0.0,69783,2318,165118.35826937118,0.0775817483663559
701,271893.0286999113,227047.30065823288,0.0,0.0,69883,2367,168110.0938894291,0.07754424959421158
702,276737.1020403255,227117.9831637551,0.0,0.0,69983,2408,171503.69126729932,0.07750675082206726
703,281580.5726794678,227195.34479658992,0.0,0.0,70083,2446,174656.49834900428,0.07746925204992294
704,286447.0530442437,227279.38977282774,0.0,0.0,70183,2492,177477.47744207346,0.07743175327777863
705,291279.55793006043,227370.04156908442,0.0,0.0,70283,2525,180548.55261042685,0.07739424705505371
706,296145.68621964566,227467.31970861845,0.0,0.0,70383,2572,183509.4597084672,0.0773567482829094
707,301011.5575981303,227571.19575083532,0.0,0.0,70483,2614,186141.4955330707,0.07731924951076508
708,305874.15634099604,227681.6371621049,0.0,0.0,70583,2661,189181.44437898084,0.07728175073862076
709,310750.10354514944,227798.63500208108,0.0,0.0,70683,2706,191852.13814463565,0.07724425196647644
710,315597.2610463556,227922.12111466093,0.0,0.0,70783,2744,194711.99249480639,0.07720675319433212
711,320456.1365496962,228052.0846194854,0.0,0.0,70883,2790,197790.85384639862,0.0771692544221878
712,325297.3049103983,228188.47342774752,0.0,0.0,70983,2824,200768.733046001,0.07713174819946289
713,330143.03303655266,228331.2669286002,0.0,0.0,71083,2863,203871.94024702508,0.07709424942731857
714,335007.15893589496,228480.46398035862,0.0,0.0,71183,2906,206885.6858344121,0.07705675065517426
715,339865.38097583514,228636.02950688865,0.0,0.0,71283,2949,209911.45952478287,0.07701925188302994
716,344715.51475362637,228797.92558115188,0.0,0.0,71383,2989,212982.31670947166,0.07698175311088562
717,349585.94155514205,228966.15401565607,0.0,0.0,71483,3038,215950.44354401773,0.0769442468881607
718,354431.39663950785,229140.65365769202,0.0,0.0,71583,3079,219188.18822799565,0.07690674811601639
719,359271.45958726516,229321.3908881497,0.0,0.0,71683,3115,222280.0428480536,0.07686924934387207
720,364118.7968277812,229508.34984229621,0.0,0.0,71783,3155,225330.16761370833,0.07683175057172775
721,368979.9953672734,229701.52386656907,0.0,0.0,71883,3201,228312.4756641643,0.07679425179958344
722,373848.80662113894,229900.89770163762,0.0,0.0,71983,3248,231267.18251504566,0.07675675302743912
723,378692.02017361496,230106.41030173702,0.0,0.0,72083,3285,234422.44340996188,0.0767192542552948
724,383553.50282598106,230318.06146383943,0.0,0.0,72183,3331,237467.28969124134,0.07668174803256989
725,388410.25988665584,230535.81931290668,0.0,0.0,72283,3373,240357.5162246508,0.07664424926042557
726,393264.4675774817,230759.65514270664,0.0,0.0,72383,3413,243280.42712453846,0.07660675048828125
727,398108.7365498847,230989.53025452967,0.0,0.0,72483,3450,246245.29145340234,0.07656925171613693
728,402949.2172672059,231225.41459885432,0.0,0.0,72583,3486,249312.51706848902,0.07653175294399261
729,407817.624651846,231467.32173591322,0.0,0.0,72683,3532,252065.68676880217,0.0764942467212677
730,412666.4745972901,231715.20019399995,0.0,0.0,72783,3569,255133.65640519554,0.07645674794912338
731,417559.6178957855,231969.08601053242,0.0,0.0,72883,3621,257731.34923477034,0.07641924917697906
732,422430.6347778393,232228.92441267063,0.0,0.0,72983,3670,260665.77041945903,0.07638175040483475
733,427286.58784515894,232494.67054813722,0.0,0.0,73083,3712,263584.89976465824,0.07634425163269043
734,432159.0209417574,232766.32272554352,0.0,0.0,73183,3758,266374.2155139776,0.07630675286054611
735,437010.4568814288,233043.82834260314,0.0,0.0,73283,3799,269422.7024188365,0.0762692540884018
736,441848.5963732526,233327.14553124717,0.0,0.0,73383,3833,272509.4177540935,0.07623174786567688
737,446698.69544290565,233616.26687259087,0.0,0.0,73483,3872,275501.39452471945,0.07619424909353256
738,451542.12976908527,233911.1597858473,0.0,0.0,73583,3908,278476.30199918017,0.07615675032138824
739,456403.943990142,234211.8257104477,0.0,0.0,73683,3952,281434.90716753335,0.07611925154924393
740,461258.4762621056,234518.23144668477,0.0,0.0,73783,3993,284291.9645404322,0.07608175277709961
741,466100.1879199273,234830.33650931716,0.0,0.0,73883,4032,287594.76490693813,0.0760442465543747
742,470965.30676573364,235148.14938987762,0.0,0.0,73983,4078,290424.143860803,0.07600675523281097
743,475828.6679557279,235471.64471053064,0.0,0.0,74083,4124,293349.2265135314,0.07596924901008606
744,480676.1643685131,235800.77829396416,0.0,0.0,74183,4159,296268.8496442426,0.07593175023794174
745,485540.4732165784,236135.55000297574,0.0,0.0,74283,4204,299216.89851145947,0.07589425146579742
746,490366.6405257804,236475.88613486706,0.0,0.0,74383,4236,302403.02470751235,0.0758567526936531
747,495223.97718814836,236821.80604269227,0.0,0.0,74483,4281,305555.70843410346,0.07581925392150879
748,500079.89922373206,237173.2854728405,0.0,0.0,74583,4324,308608.45836026926,0.07578174769878387
749,504942.85072098207,237530.31155983807,0.0,0.0,74683,4368,311511.5797054684,0.07574424892663956
750,509803.35718059127,237892.858890891,0.0,0.0,74783,4408,314353.80747112294,0.07570675015449524
751,514665.34962972574,238260.90741580966,0.0,0.0,74883,4450,317186.6045691636,0.07566925138235092
752,519490.26840386324,238634.38598285886,0.0,0.0,74983,4482,320440.657786523,0.0756317526102066
753,524366.2616898398,239013.34072517583,0.0,0.0,75083,4529,323132.7433149618,0.07559424638748169
754,529229.4647125553,239397.73294237765,0.0,0.0,75183,4575,326057.95650959294,0.07555675506591797
755,534088.6797213721,239787.53578203238,0.0,0.0,75283,4621,329060.4915110425,0.07551924884319305
756,538954.4559405702,240182.73646916388,0.0,0.0,75383,4666,331901.88957641216,0.07548175007104874
757,543823.2468445397,240583.31761741638,0.0,0.0,75483,4713,334795.5145501622,0.07544425129890442
758,548003.7653639276,240988.3511454091,0.0,0.0,75569,4750,337300.8170679425,0.07541200518608093
