Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
2750,4825.608580048563,238586.72654787492,0.0,0.0,273715,47,2608.366425454677,0.009999999776482582
2751,9697.973863352083,238503.55476274245,0.0,0.0,273815,90,5301.145615114562,0.009999999776482582
2752,14544.834480434478,238422.2039744089,0.0,0.0,273915,132,8476.697767132397,0.009999999776482582
2753,19415.397008870324,238342.6808055761,0.0,0.0,274015,174,11151.874968156448,0.009999999776482582
2754,24290.25022390042,238264.9848235138,0.0,0.0,274115,220,13920.754701140462,0.009999999776482582
2755,29144.286223927375,238189.10648585067,0.0,0.0,274215,261,16873.246396482427,0.009999999776482582
2756,34000.01150337633,238115.0444274602,0.0,0.0,274315,304,19862.593312705463,0.009999999776482582
2757,38841.07177227105,238042.79135543146,0.0,0.0,274415,342,23108.22366926895,0.009999999776482582
2758,43687.31002022343,237972.34717952163,0.0,0.0,274515,383,26357.451945577115,0.009999999776482582
2759,48548.200545160806,237903.71524233534,0.0,0.0,274615,427,29424.028532964177,0.009999999776482582
2760,53366.0844159771,237836.87799828374,0.0,0.0,274715,458,32826.87487319227,0.009999999776482582
2761,58204.88798004369,237771.84107213665,0.0,0.0,274815,493,35949.65247691472,0.009999999776482582
2762,63061.023448170396,237708.60878200855,0.0,0.0,274915,534,38902.308666574594,0.009999999776482582
2763,67930.17463785922,237647.18387819373,0.0,0.0,275015,581,41730.57283492786,0.009999999776482582
2764,72785.3218088072,237587.55933494982,0.0,0.0,275115,624,44850.01929802458,0.009999999776482582
2765,77612.0011169978,237529.72290753914,0.0,0.0,275215,655,48026.99119151929,0.009999999776482582
2766,82479.2628549498,237473.68732385556,0.0,0.0,275315,701,50914.01407010029,0.009999999776482582
2767,87336.03689249755,237419.44684320834,0.0,0.0,275415,746,53921.51464115193,0.009999999776482582
2768,92199.95306289337,237367.0021000591,0.0,0.0,275515,791,56758.53172285694,0.009999999776482582
2769,97032.0078482354,237316.33964726055,0.0,0.0,275615,827,59992.87413836917,0.009999999776482582
2770,101883.25988866045,237267.46448314702,0.0,0.0,275715,867,62954.52139834193,0.009999999776482582
2771,106737.62923574465,237220.37579799283,0.0,0.0,275815,908,65976.91358800184,0.009999999776482582
2772,111563.00932913003,237175.06120496406,0.0,0.0,275915,940,69216.05411644015,0.009999999776482582
2773,116423.37291737105,237131.5313966412,0.0,0.0,276015,983,72181.76455325892,0.009999999776482582
2774,121263.22031312535,237089.7770503048,0.0,0.0,276115,1018,75237.77472161218,0.009999999776482582
2775,126102.40128952877,237049.79600716333,0.0,0.0,276215,1054,78471.23461510686,0.009999999776482582
2776,130933.06643498805,237011.58328495512,0.0,0.0,276315,1089,81660.24160022105,0.009999999776482582
2777,135799.22657255025,236975.14975122135,0.0,0.0,276415,1136,84508.16956899986,0.009999999776482582
2778,140656.4063787951,236940.49025378618,0.0,0.0,276515,1180,87604.14521533564,0.009999999776482582
2779,145510.51785550683,236907.60177450618,0.0,0.0,276615,1222,90601.2619383772,0.009999999776482582
2780,150362.04863330512,236876.48147492288,0.0,0.0,276715,1263,93742.20311667293,0.009999999776482582
2781,155226.76285529652,236847.13218713723,0.0,0.0,276815,1308,96760.68966641792,0.009999999776482582
2782,160080.64526417226,236819.54810991016,0.0,0.0,276915,1351,99850.75621119169,0.009999999776482582
