Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
859,138.32066680214183,7436.388795711591,5.825500011444092,39.976966857910156,31234,98,290.0966999999999,0.0920376256108284
860,281.6832994864751,7413.675444929924,9.135417938232422,42.783077239990234,31334,198,578.3855999999997,0.09200012683868408
861,422.4549932893737,7391.551329576631,7.016268253326416,39.43360137939453,31434,297,881.1966999999999,0.09196262806653976
862,564.1997554920096,7370.013942907593,7.354619979858398,42.885040283203125,31534,397,1165.1685000000007,0.09192512929439545
863,704.2723050090478,7349.05249121609,8.529317855834961,42.2648811340332,31634,497,1463.1450000000002,0.09188762307167053
864,849.8638913290765,7328.678859241523,6.270671367645264,33.58480453491211,31734,597,1744.3246000000004,0.09185012429952621
865,986.9236934737903,7308.860874348497,13.087031364440918,52.513999938964844,31834,696,2042.17,0.0918126255273819
866,1126.5880710194663,7289.601457515698,9.67319393157959,38.232547760009766,31934,795,2343.2675999999997,0.09177512675523758
867,1272.089016250655,7270.9135306794715,5.881884574890137,43.13705062866211,32034,894,2638.3368999999984,0.09173762798309326
868,1418.6470354326505,7252.795058557964,7.070850372314453,40.79460144042969,32134,994,2904.4606999999987,0.09170012921094894
869,1566.6422787338001,7235.245204299247,4.666016101837158,46.01365280151367,32234,1093,3189.4974,0.09166262298822403
870,1707.4372336590432,7218.236564389585,7.471606254577637,41.35438919067383,32334,1193,3476.335,0.09162512421607971
871,1837.4296857169102,7201.73102181697,6.813973903656006,43.35356903076172,32434,1293,3786.775199999999,0.0915876254439354
872,1982.3484756375524,7185.769607302659,5.95779275894165,35.07884216308594,32534,1392,4061.7470999999987,0.09155012667179108
873,2122.919841608848,7170.334089724324,8.569500923156738,51.0127067565918,32634,1492,4361.807399999996,0.09151262789964676
874,2269.9559444334063,7155.439323325265,6.736344814300537,31.67184066772461,32734,1592,4633.002699999998,0.09147512912750244
875,2414.091495716434,7141.07160263554,8.57376766204834,43.31291580200195,32834,1692,4927.674099999999,0.09143762290477753
876,2564.9493005336903,7127.246459728889,6.774980545043945,40.08753967285156,32934,1789,5179.512599999997,0.09140012413263321
877,2702.8090955842335,7113.919841162187,9.563484191894531,52.256473541259766,33034,1889,5485.272299999997,0.09136262536048889
878,2841.6557850178506,7101.090219371965,7.8426690101623535,50.524749755859375,33134,1989,5778.823599999995,0.09132512658834457
879,2982.7361733277166,7088.759818036502,9.214487075805664,49.08152770996094,33234,2088,6070.9028999999955,0.09128762781620026
880,3124.0930335225084,7076.924991814072,9.276564598083496,44.282596588134766,33334,2188,6375.859899999992,0.09125012904405594
881,3260.3983989315607,7065.566281716207,8.13681697845459,47.30644989013672,33434,2288,6682.6591999999955,0.09121263027191162
882,3404.8073422945386,7054.7034955458175,6.498563289642334,41.61888122558594,33534,2388,6975.108799999994,0.0911751240491867
883,3548.3544957337763,7044.329681936905,5.567182540893555,36.794960021972656,33634,2488,7264.908799999993,0.09113762527704239
884,3672.647693265568,7034.383717368553,7.572805404663086,47.87794876098633,33734,2587,7584.921599999989,0.09110012650489807
885,3814.5786116303047,7024.913702351677,9.265508651733398,46.3924560546875,33834,2687,7894.333699999994,0.09106262773275375
886,3956.5937366449107,7015.915696587141,10.314919471740723,55.47452163696289,33934,2787,8207.161299999994,0.09102512896060944
887,4103.758016513901,7007.400615651253,7.826278209686279,46.312843322753906,34034,2887,8481.473099999994,0.09098762273788452
888,4247.114507942128,6999.35313428767,5.0715436935424805,38.514583587646484,34134,2986,8770.433599999997,0.0909501239657402
889,4396.730495778451,6991.787370803632,9.700881004333496,46.795772552490234,34234,3086,9052.059399999998,0.09091262519359589
890,4532.970132057594,6984.660364314513,9.942387580871582,41.488704681396484,34334,3186,9347.448399999988,0.09087512642145157
891,4674.712701129782,6977.98421499895,5.669426918029785,42.211822509765625,34434,3285,9635.61079999999,0.09083762764930725
