Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
4105,4825.214206092449,230522.5259923744,0.0,0.0,408523,46,2688.5825710516438,0.009999999776482582
4106,9661.00622086252,230468.7491431483,0.0,0.0,408623,83,5967.525679034501,0.009999999776482582
4107,14508.17855211037,230416.17841028777,0.0,0.0,408723,123,9148.02792125016,0.009999999776482582
4108,19373.39714953381,230364.81730508927,0.0,0.0,408823,168,12007.477127245449,0.009999999776482582
4109,24235.03920030164,230314.6640744068,0.0,0.0,408923,212,14881.128348154465,0.009999999776482582
4110,29096.010963937722,230265.7176737475,0.0,0.0,409023,254,17751.173064803086,0.009999999776482582
4111,33941.54614114945,230217.97346860822,0.0,0.0,409123,292,20822.4625868485,0.009999999776482582
4112,38803.81275396843,230171.43465005374,0.0,0.0,409223,336,23757.942303497126,0.009999999776482582
4113,43689.8231340529,230126.10611055055,0.0,0.0,409323,390,26472.20891716207,0.009999999776482582
4114,48535.51071586941,230081.97716877787,0.0,0.0,409423,425,29335.80963878192,0.009999999776482582
4115,53397.77845069004,230039.05097861314,0.0,0.0,409523,467,32187.385887390512,0.009999999776482582
4116,58226.7230187973,229997.31856958717,0.0,0.0,409623,501,35523.40138315807,0.009999999776482582
4117,63097.774150145255,229956.78929702294,0.0,0.0,409723,549,38461.505530204624,0.009999999776482582
4118,67946.27855376517,229917.45681080222,0.0,0.0,409823,587,41529.60204727883,0.009999999776482582
4119,72806.6221717879,229879.3231130743,0.0,0.0,409923,628,44213.49924190997,0.009999999776482582
4120,77653.70882034686,229842.38411421655,0.0,0.0,410023,667,47347.46023838837,0.009999999776482582
4121,82534.54856380496,229806.64713324848,0.0,0.0,410123,718,50062.927879752904,0.009999999776482582
4122,87401.37671223404,229772.10789715315,0.0,0.0,410223,762,52785.37933290716,0.009999999776482582
4123,92260.14444824027,229738.763580119,0.0,0.0,410323,805,55819.990645435704,0.009999999776482582
4124,97137.230857533,229706.61775400446,0.0,0.0,410423,853,58476.1794636463,0.009999999776482582
4125,102016.84122758351,229675.67015911193,0.0,0.0,410523,903,61121.82922290826,0.009999999776482582
4126,106896.06777204057,229645.91983141942,0.0,0.0,410623,954,64080.384563136315,0.009999999776482582
4127,111739.5632756636,229617.3572450445,0.0,0.0,410723,992,67309.19985435822,0.009999999776482582
4128,116595.1138772397,229589.98445662894,0.0,0.0,410823,1034,70320.72349572272,0.009999999776482582
4129,121468.49475116027,229563.80491917,0.0,0.0,410923,1079,72996.37883595073,0.009999999776482582
4130,126302.79791276033,229538.80830648387,0.0,0.0,411023,1114,76213.95634805357,0.009999999776482582
4131,131167.4168157398,229515.00109653932,0.0,0.0,411123,1160,79270.08115135042,0.009999999776482582
4132,136025.82348272938,229492.38092290907,0.0,0.0,411223,1203,82306.51156046968,0.009999999776482582
4133,140888.06603206406,229470.94785205985,0.0,0.0,411323,1248,85280.78009387925,0.009999999776482582
4134,145731.03128254143,229450.69636074916,0.0,0.0,411423,1288,88503.28832615247,0.009999999776482582
4135,150592.8703103557,229431.63015522444,0.0,0.0,411523,1331,91465.3787089939,0.009999999776482582
4136,155440.73670308324,229413.74499847987,0.0,0.0,411623,1368,94399.36795263129,0.009999999776482582
4137,160282.13275122098,229397.03847062893,0.0,0.0,411723,1406,97640.25894271681,0.009999999776482582
4138,165146.756062823,229381.51532919193,0.0,0.0,411823,1451,100488.50784757573,0.009999999776482582
4139,169995.47488408742,229367.17087497815,0.0,0.0,411923,1490,103501.99068212174,0.009999999776482582
4140,174852.90421347646,229354.00635755202,0.0,0.0,412023,1533,106558.25231709333,0.009999999776482582
4141,179686.96947098154,229342.0152815292,0.0,0.0,412123,1567,109643.57200604238,0.009999999776482582
4142,184536.95711472028,229331.2006404076,0.0,0.0,412223,1608,112717.00765237809,0.009999999776482582
4143,189388.36939177103,229321.56192630317,0.0,0.0,412323,1649,115838.96214814566,0.009999999776482582
4144,194232.86772892703,229313.09662010355,0.0,0.0,412423,1690,119094.4530792824,0.009999999776482582
4145,199090.8860457771,229305.80713371324,0.0,0.0,412523,1734,122114.82512831659,0.009999999776482582
4146,203927.05259459064,229299.68734723164,0.0,0.0,412623,1773,125450.66271570364,0.009999999776482582
4147,208781.25308147958,229294.74076230743,0.0,0.0,412723,1817,128431.25694797687,0.009999999776482582
4148,213640.7678833725,229290.96781150505,0.0,0.0,412823,1860,131288.66787414227,0.009999999776482582
4149,218514.43422210705,229288.3710564233,0.0,0.0,412923,1911,134210.67395087585,0.009999999776482582
4150,223375.1577004357,229286.9465289947,0.0,0.0,413023,1956,137301.6030425232,0.009999999776482582
4151,228250.57225092253,229286.69692054627,0.0,0.0,413123,2001,139895.23549070625,0.009999999776482582
