Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
3869,4812.441734227592,232388.47438016962,0.0,0.0,385117,43,2929.3791569890736,0.009999999776482582
3870,9648.60376503431,232330.9337264328,0.0,0.0,385217,79,6238.223464546357,0.009999999776482582
3871,14507.332521469307,232274.6776310803,0.0,0.0,385317,125,9392.44849369555,0.009999999776482582
3872,19365.432662873834,232219.70493679467,0.0,0.0,385417,168,12412.38301076973,0.009999999776482582
3873,24217.20813573863,232166.01301712485,0.0,0.0,385517,206,15368.566190487132,0.009999999776482582
3874,29087.247959432203,232113.60559388413,0.0,0.0,385617,252,18276.623116652638,0.009999999776482582
3875,33954.174622449405,232062.48086969132,0.0,0.0,385717,296,21164.77126369925,0.009999999776482582
3876,38800.6382398801,232012.63257393948,0.0,0.0,385817,332,24115.995361739628,0.009999999776482582
3877,43645.565758059776,231964.05932308442,0.0,0.0,385917,370,27326.107459780003,0.009999999776482582
3878,48483.83644483561,231916.75841489204,0.0,0.0,386017,407,30458.91705853121,0.009999999776482582
3879,53341.960344674604,231870.73398239972,0.0,0.0,386117,449,33467.2773497531,0.009999999776482582
3880,58189.22036061614,231825.9822396474,0.0,0.0,386217,487,36418.65542790854,0.009999999776482582
3881,63051.68118925895,231782.50611882043,0.0,0.0,386317,533,39510.72001032436,0.009999999776482582
3882,67887.51678379242,231740.29777750312,0.0,0.0,386417,567,42652.92965168886,0.009999999776482582
3883,72728.16954074705,231699.35747672126,0.0,0.0,386517,603,45798.96791166163,0.009999999776482582
3884,77588.71049076052,231659.68935651897,0.0,0.0,386617,648,48734.53946140665,0.009999999776482582
3885,82446.15801633132,231621.2916387268,0.0,0.0,386717,691,51864.90307010033,0.009999999776482582
3886,87284.88976589672,231584.15852787712,0.0,0.0,386817,729,55131.6397704135,0.009999999776482582
3887,92139.52730094634,231548.29313918704,0.0,0.0,386917,770,58088.82699132251,0.009999999776482582
3888,97008.19506194157,231513.6981023968,0.0,0.0,387017,816,60865.84715967569,0.009999999776482582
3889,101838.61088778143,231480.3626043982,0.0,0.0,387117,849,64068.724876324304,0.009999999776482582
3890,106700.0847465723,231448.29365609237,0.0,0.0,387217,898,67176.87571087031,0.009999999776482582
3891,111557.3398186647,231417.48919724414,0.0,0.0,387317,940,70158.11201345631,0.009999999776482582
3892,116399.03409961076,231387.94425629944,0.0,0.0,387417,976,73238.8752407583,0.009999999776482582
3893,121233.58177825055,231359.65602761993,0.0,0.0,387517,1011,76560.11375286136,0.009999999776482582
3894,126072.50849150297,231332.62466753364,0.0,0.0,387617,1048,79702.45457249357,0.009999999776482582
3895,130919.89011956788,231306.85137837863,0.0,0.0,387717,1088,82762.56885874418,0.009999999776482582
3896,135762.50376140967,231282.33396816129,0.0,0.0,387817,1124,85858.32529059176,0.009999999776482582
3897,140613.91980454762,231259.07372850925,0.0,0.0,387917,1165,88949.3099056783,0.009999999776482582
3898,145477.45847373814,231237.07280128312,0.0,0.0,388017,1211,92057.81915428687,0.009999999776482582
3899,150339.6192777064,231216.32986448222,0.0,0.0,388117,1252,94880.47724735596,0.009999999776482582
3900,155180.40948094713,231196.83847243307,0.0,0.0,388217,1287,97904.81308829492,0.009999999776482582
3901,160025.8677380864,231178.59885922592,0.0,0.0,388317,1326,101081.4572239774,0.009999999776482582
3902,164895.94593011885,231161.61637064558,0.0,0.0,388417,1372,103798.01804858091,0.009999999776482582
3903,169750.49423624598,231145.8860627218,0.0,0.0,388517,1417,107062.32024321206,0.009999999776482582
3904,174610.32422174935,231131.40832601476,0.0,0.0,388617,1459,109929.20384196326,0.009999999776482582
3905,179462.35577049878,231118.18020196064,0.0,0.0,388717,1498,112855.85695136776,0.009999999776482582
3906,184307.04773541528,231106.19885246828,0.0,0.0,388817,1536,115975.64648477727,0.009999999776482582
3907,189179.15492789441,231095.47033559915,0.0,0.0,388917,1585,118821.9182554033,0.009999999776482582
3908,194036.8387392452,231085.9900000667,0.0,0.0,389017,1628,121851.29931580155,0.009999999776482582
3909,198908.41844669252,231077.76044212468,0.0,0.0,389117,1676,124699.70855304594,0.009999999776482582
3910,203770.9997339329,231070.77840154473,0.0,0.0,389217,1722,127672.75216173964,0.009999999776482582
3911,208619.37163137342,231065.03928938464,0.0,0.0,389317,1761,130754.17277185501,0.009999999776482582
3912,213470.4400352747,231060.54284183696,0.0,0.0,389417,1800,133785.44053111697,0.009999999776482582
3913,218300.63278405188,231057.28277283904,0.0,0.0,389517,1835,137012.6590382487,0.009999999776482582
3914,223172.4981816884,231055.26877932917,0.0,0.0,389617,1884,139862.23342109003,0.009999999776482582
3915,227994.9504403761,231054.4872884357,0.0,0.0,389717,1913,143228.93614270975,0.009999999776482582
3916,232831.15185605947,231054.94086631865,0.0,0.0,389817,1948,146375.7346335061,0.009999999776482582
3917,237674.0050451153,231056.6302650371,0.0,0.0,389917,1984,149508.48291975673,0.009999999776482582
3918,242532.00113970373,231059.5584025402,0.0,0.0,390017,2024,152400.4701683653,0.009999999776482582
3919,247386.89971090294,231063.72354062906,0.0,0.0,390117,2064,155429.02406328177,0.009999999776482582
3920,252259.73687874005,231069.12930786656,0.0,0.0,390217,2109,158107.84188788544,0.009999999776482582
3921,257095.08986125424,231075.76519785973,0.0,0.0,390317,2143,161233.63944899448,0.009999999776482582
3922,261941.32844284846,231083.6330447231,0.0,0.0,390417,2181,164237.8419348194,0.009999999776482582
3923,266788.6519322549,231092.73218307368,0.0,0.0,390517,2221,167342.63476936537,0.009999999776482582
3924,271641.58754761395,231103.06310163788,0.0,0.0,390617,2262,170328.92045334328,0.009999999776482582
3925,276475.76185359113,231114.62008043358,0.0,0.0,390717,2297,173631.18133689556,0.009999999776482582
3926,281312.8146082976,231127.4029158112,0.0,0.0,390817,2332,176773.39031064554,0.009999999776482582
3927,286155.8327611859,231141.41219021173,0.0,0.0,390917,2368,179870.1629356746,0.009999999776482582
