Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
4249,4779.269213462804,228808.18482736003,0.0,0.0,422870,30,3137.700608693698,0.009999999776482582
4250,9652.34274412494,228756.63087721108,0.0,0.0,422970,79,6024.98786724476,0.009999999776482582
4251,14508.642374855992,228706.24329760091,0.0,0.0,423070,124,9072.959384318949,0.009999999776482582
4252,19363.643494279084,228657.0209604734,0.0,0.0,423170,167,12112.02221389372,0.009999999776482582
4253,24221.372870070107,228608.96368541688,0.0,0.0,423270,209,15057.074290627454,0.009999999776482582
4254,29076.168983554366,228562.06996163266,0.0,0.0,423370,251,18100.894824037063,0.009999999776482582
4255,33930.408474545984,228516.33883816298,0.0,0.0,423470,293,21030.309529321516,0.009999999776482582
4256,38773.121539344414,228471.76678805752,0.0,0.0,423570,332,24196.27800378242,0.009999999776482582
4257,43607.59923081271,228428.3510605899,0.0,0.0,423670,368,27480.21068278898,0.009999999776482582
4258,48456.08626665149,228386.09413060776,0.0,0.0,423770,406,30367.130775858117,0.009999999776482582
4259,53308.038410330446,228344.99599546217,0.0,0.0,423870,446,33278.69854506249,0.009999999776482582
4260,58150.20932650381,228305.05354376798,0.0,0.0,423970,481,36261.346901625984,0.009999999776482582
4261,63020.169934180856,228266.27248238606,0.0,0.0,424070,530,39291.87569852995,0.009999999776482582
4262,67880.32623279767,228228.6496941502,0.0,0.0,424170,575,42387.110254667845,0.009999999776482582
4263,72707.73791647518,228192.17668482146,0.0,0.0,424270,608,45770.43501890095,0.009999999776482582
4264,77582.58491918363,228156.86376764314,0.0,0.0,424370,656,48672.420842082814,0.009999999776482582
4265,82434.350585502,228122.70471626427,0.0,0.0,424470,696,51613.319504753985,0.009999999776482582
4266,87269.16613985944,228089.69474706426,0.0,0.0,424570,730,54797.275710749294,0.009999999776482582
4267,92123.74717258934,228057.8376834339,0.0,0.0,424670,771,57829.10715253942,0.009999999776482582
4268,97000.84628665078,228027.1379899701,0.0,0.0,424770,821,60594.04243239713,0.009999999776482582
4269,101847.97451263906,227997.58783458904,0.0,0.0,424870,863,63879.993718647755,0.009999999776482582
4270,106701.09769367841,227969.1878134837,0.0,0.0,424970,906,66975.36823572195,0.009999999776482582
4271,111527.53528477186,227941.9308723487,0.0,0.0,425070,938,70308.84660719919,0.009999999776482582
4272,116395.35749931491,227915.82589379192,0.0,0.0,425170,982,73065.84615694419,0.009999999776482582
4273,121262.19412981228,227890.87183862957,0.0,0.0,425270,1031,76142.2210781385,0.009999999776482582
4274,126122.9316593647,227867.06647250574,0.0,0.0,425370,1076,79217.48014990106,0.009999999776482582
4275,130978.47037673005,227844.40777369944,0.0,0.0,425470,1117,82170.4945867199,0.009999999776482582
4276,135829.8116689441,227822.89395651338,0.0,0.0,425570,1156,85076.3771314937,0.009999999776482582
4277,140689.68063978932,227802.52621146507,0.0,0.0,425670,1200,87970.59398237517,0.009999999776482582
4278,145536.91675210974,227783.3007827529,0.0,0.0,425770,1239,91011.66133751701,0.009999999776482582
4279,150396.76843147515,227765.21981725024,0.0,0.0,425870,1282,93935.85241425068,0.009999999776482582
4280,155259.99619050501,227748.2833015701,0.0,0.0,425970,1325,96805.80303430848,0.009999999776482582
4281,160116.7235731103,227732.48891583248,0.0,0.0,426070,1366,99727.07507197854,0.009999999776482582
4282,164994.0514444252,227717.8406698667,0.0,0.0,426170,1415,102487.64747612657,0.009999999776482582
4283,169866.07391433459,227704.3365226315,0.0,0.0,426270,1464,105447.42930570134,0.009999999776482582
4284,174720.67986896232,227691.9716085933,0.0,0.0,426370,1504,108399.28728584429,0.009999999776482582
4285,179564.02937345978,227680.7425040121,0.0,0.0,426470,1544,111628.30871129892,0.009999999776482582
4286,184401.2862218585,227670.64699286627,0.0,0.0,426570,1579,114852.90298618532,0.009999999776482582
4287,189260.14438690335,227661.68931968394,0.0,0.0,426670,1622,117788.90963749228,0.009999999776482582
4288,194110.26496456924,227653.8666513801,0.0,0.0,426770,1659,120699.20348837365,0.009999999776482582
4289,198963.403389327,227647.17889770595,0.0,0.0,426870,1700,123788.62120360056,0.009999999776482582
4290,203824.7297015502,227641.62717335354,0.0,0.0,426970,1742,126615.40921002143,0.009999999776482582
4291,208659.42637027017,227637.20447978342,0.0,0.0,427070,1779,129980.92761416949,0.009999999776482582
4292,213512.52258045506,227633.91431395547,0.0,0.0,427170,1819,132927.3919430335,0.009999999776482582
4293,218385.9783683376,227631.76062603146,0.0,0.0,427270,1865,135585.17122431274,0.009999999776482582
4294,223230.5289032744,227630.73589221944,0.0,0.0,427370,1902,138738.19542391493,0.009999999776482582
4295,228084.03547707293,227630.84140888255,0.0,0.0,427470,1942,141677.6215546261,0.009999999776482582
4296,232944.17846055562,227632.07793135213,0.0,0.0,427570,1986,144683.50500138747,0.009999999776482582
4297,237816.65393122743,227634.44753954193,0.0,0.0,427670,2035,147623.57513209863,0.009999999776482582
4298,242660.37371953038,227637.9427538197,0.0,0.0,427770,2073,150794.26523013896,0.009999999776482582
