Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
3968,4799.897204703039,232640.68912363815,0.0,0.0,394966,40,3005.2402812793957,0.009999999776482582
3969,9651.724384904479,232584.52061866617,0.0,0.0,395066,78,5868.120346648957,0.009999999776482582
3970,14520.312225731202,232529.60643876364,0.0,0.0,395166,121,8537.020143552912,0.009999999776482582
3971,19373.91238966621,232475.9418632226,0.0,0.0,395266,162,11573.59477994618,0.009999999776482582
3972,24229.76664159937,232423.52651582222,0.0,0.0,395366,203,14414.563668469646,0.009999999776482582
3973,29075.234729320047,232372.35683998265,0.0,0.0,395466,241,17493.55120187925,0.009999999776482582
3974,33917.15005091525,232322.43100179674,0.0,0.0,395566,275,20482.400702618004,0.009999999776482582
3975,38794.07444225443,232273.75686785317,0.0,0.0,395666,324,23247.88099383986,0.009999999776482582
3976,43650.07540846216,232226.328232837,0.0,0.0,395766,367,26220.8967417376,0.009999999776482582
3977,48513.98760312096,232180.14614620307,0.0,0.0,395866,413,29138.765280118427,0.009999999776482582
3978,53367.99895202068,232135.20717983105,0.0,0.0,395966,454,32103.084034409094,0.009999999776482582
3979,58197.77643881881,232091.5043077856,0.0,0.0,396066,487,35360.314610432,0.009999999776482582
3980,63056.229457317895,232049.04380166891,0.0,0.0,396166,530,38399.926477648834,0.009999999776482582
3981,67923.45482908055,232007.82692849648,0.0,0.0,396266,577,41423.973968445134,0.009999999776482582
3982,72776.42322262801,231967.84917210537,0.0,0.0,396366,617,44349.184534525535,0.009999999776482582
3983,77644.13858382605,231929.11330097375,0.0,0.0,396466,663,47236.603837111594,0.009999999776482582
3984,82501.04018808158,231891.6156665665,0.0,0.0,396566,706,50233.38937052119,0.009999999776482582
3985,87334.18368885915,231855.34937655705,0.0,0.0,396666,739,53389.78777964045,0.009999999776482582
3986,92202.24297664223,231820.32226183423,0.0,0.0,396766,786,56284.94220651683,0.009999999776482582
3987,97069.76808111179,231786.53325627235,0.0,0.0,396866,831,59172.61540611923,0.009999999776482582
3988,101916.4003811609,231753.9761911244,0.0,0.0,396966,873,62412.11627830732,0.009999999776482582
3989,106781.06613237348,231722.65465978137,0.0,0.0,397066,917,65439.04695731387,0.009999999776482582
3990,111643.98217593059,231692.56729508986,0.0,0.0,397166,959,68181.33609299638,0.009999999776482582
3991,116492.66320082311,231663.70960368344,0.0,0.0,397266,998,71191.86863777023,0.009999999776482582
3992,121362.99473413662,231636.08608380632,0.0,0.0,397366,1048,74290.27323012859,0.009999999776482582
3993,126231.05579997392,231609.6952399696,0.0,0.0,397466,1094,77173.0667372603,0.009999999776482582
3994,131083.43417462293,231584.53222092942,0.0,0.0,397566,1134,80306.31926072742,0.009999999776482582
3995,135933.6941410862,231560.5955747633,0.0,0.0,397666,1176,83426.01592836976,0.009999999776482582
3996,140795.1281171757,231537.88717660028,0.0,0.0,397766,1222,86449.87958606964,0.009999999776482582
3997,145666.41928216373,231516.40857032355,0.0,0.0,397866,1268,89220.21600655305,0.009999999776482582
3998,150546.52921578623,231496.16103860197,0.0,0.0,397966,1318,91972.90933044568,0.009999999776482582
3999,155414.0688169919,231477.14051554658,0.0,0.0,398066,1363,94773.7312338829,0.009999999776482582
4000,160278.33375962247,231459.34526267083,0.0,0.0,398166,1408,97729.4147346216,0.009999999776482582
4001,165135.0120448264,231442.7724657648,0.0,0.0,398266,1451,100717.69096689479,0.009999999776482582
4002,170009.18295640865,231427.42557855288,0.0,0.0,398366,1503,103629.76417289005,0.009999999776482582
4003,174852.95764084355,231413.29609105596,0.0,0.0,398466,1540,106799.17306141359,0.009999999776482582
4004,179713.74876655042,231400.38734016346,0.0,0.0,398566,1583,109633.19072408474,0.009999999776482582
4005,184583.30344502814,231388.70059930094,0.0,0.0,398666,1629,112459.72556360203,0.009999999776482582
4006,189433.12084496778,231378.2300278624,0.0,0.0,398766,1667,115351.88549473885,0.009999999776482582
4007,194290.36115484068,231368.97656756474,0.0,0.0,398866,1710,118273.3634372398,0.009999999776482582
4008,199168.77974090775,231360.9445903069,0.0,0.0,398966,1760,121074.40941596108,0.009999999776482582
4009,204033.00500797352,231354.12964278014,0.0,0.0,399066,1804,124020.76413758096,0.009999999776482582
4010,208887.99567939132,231348.52851239784,0.0,0.0,399166,1848,127218.17118164385,0.009999999776482582
4011,213742.18000455952,231344.14009053644,0.0,0.0,399266,1890,130159.87883934373,0.009999999776482582
