Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
3437,4798.822329476363,234458.87263265692,0.0,0.0,342130,39,3121.4676676423933,0.009999999776482582
3438,9650.239898651507,234393.50228292326,0.0,0.0,342230,80,6104.761255029447,0.009999999776482582
3439,14494.63438767369,234329.57819341886,0.0,0.0,342330,119,9281.207277785723,0.009999999776482582
3440,19368.884413829262,234267.1077796497,0.0,0.0,342430,171,12267.187338184047,0.009999999776482582
3441,24228.053664203308,234206.0853932129,0.0,0.0,342530,214,15225.592828980345,0.009999999776482582
3442,29097.650027255077,234146.51280089052,0.0,0.0,342630,260,18041.71965216219,0.009999999776482582
3443,33939.80434067727,234088.38077172093,0.0,0.0,342730,299,21221.88784679332,0.009999999776482582
3444,38784.121182686846,234031.688678952,0.0,0.0,342830,337,24379.1144228162,0.009999999776482582
3445,43634.50762332134,233976.43703035775,0.0,0.0,342930,378,27534.363332646313,0.009999999776482582
3446,48494.38609478197,233922.62732599583,0.0,0.0,343030,421,30523.02843707962,0.009999999776482582
3447,53353.31635137168,233870.25803627,0.0,0.0,343130,464,33544.95559903992,0.009999999776482582
3448,58198.523739539654,233819.3239294864,0.0,0.0,343230,501,36636.058739693624,0.009999999776482582
3449,63058.744933611175,233769.8281094876,0.0,0.0,343330,543,39671.869546540074,0.009999999776482582
3450,67922.69700713799,233721.7704070528,0.0,0.0,343430,586,42522.192978387684,0.009999999776482582
3451,72788.76584095963,233675.15018556782,0.0,0.0,343530,634,45496.895017479364,0.009999999776482582
3452,77632.93822468449,233629.9598548523,0.0,0.0,343630,671,48492.14337901413,0.009999999776482582
3453,82450.49646993638,233586.19046765342,0.0,0.0,343730,699,51763.07736555001,0.009999999776482582
3454,87300.03248119757,233543.85004566022,0.0,0.0,343830,739,54802.14698560787,0.009999999776482582
3455,92150.73884215917,233502.93768709438,0.0,0.0,343930,781,57982.05449273958,0.009999999776482582
3456,97010.06085981966,233463.4546449112,0.0,0.0,344030,824,60944.408494189214,0.009999999776482582
3457,101859.56823325917,233425.39684085923,0.0,0.0,344130,862,63914.58109791167,0.009999999776482582
3458,106719.7580053621,233388.7661271167,0.0,0.0,344230,905,66804.12285717353,0.009999999776482582
3459,111599.48149856472,233353.56691190615,0.0,0.0,344330,953,69469.41165407747,0.009999999776482582
3460,116453.68670584123,233319.7905813063,0.0,0.0,344430,993,72390.19350495885,0.009999999776482582
3461,121309.1244171154,233287.43625832416,0.0,0.0,344530,1035,75524.8004623736,0.009999999776482582
3462,126174.9430699022,233256.5057087462,0.0,0.0,344630,1081,78494.40345885193,0.009999999776482582
3463,131042.94596132699,233226.99833006624,0.0,0.0,344730,1131,81566.53193331286,0.009999999776482582
3464,135914.0998962513,233198.9137994937,0.0,0.0,344830,1178,84305.33099371115,0.009999999776482582
