Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
3794,4808.831461619313,233336.61384917455,0.0,0.0,377703,43,3066.1988657951374,0.009999999776482582
3795,9645.661506286791,233277.68577953737,0.0,0.0,377803,80,6311.93586724476,0.009999999776482582
3796,14496.476370283679,233220.06628798894,0.0,0.0,377903,120,9283.837497245104,0.009999999776482582
3797,19357.26383282342,233163.7569666474,0.0,0.0,378003,162,12149.411326819863,0.009999999776482582
3798,24226.663280567464,233108.75904780402,0.0,0.0,378103,208,15039.334135087978,0.009999999776482582
3799,29081.236144154587,233055.0675944083,0.0,0.0,378203,249,18031.979136537597,0.009999999776482582
3800,33945.57433659404,233002.6841444589,0.0,0.0,378303,294,20914.822836850817,0.009999999776482582
3801,38806.324510870596,232951.606722146,0.0,0.0,378403,338,23843.047967561986,0.009999999776482582
3802,43647.707210745546,232901.82920452533,0.0,0.0,378503,375,27026.20230281884,0.009999999776482582
3803,48491.83843727424,232853.3512889714,0.0,0.0,378603,413,30109.710551427434,0.009999999776482582
3804,53340.37615496083,232806.1731089099,0.0,0.0,378703,454,33187.792197763185,0.009999999776482582
3805,58191.30603983638,232760.29426837675,0.0,0.0,378803,492,36243.72504225169,0.009999999776482582
3806,63045.74937680861,232715.71466635636,0.0,0.0,378903,535,39368.73361472509,0.009999999776482582
3807,67908.78474113267,232672.43553559866,0.0,0.0,379003,580,42356.41114813468,0.009999999776482582
3808,72758.07341986122,232630.45224284055,0.0,0.0,379103,621,45414.74797770945,0.009999999776482582
3809,77605.96973981126,232589.76340228858,0.0,0.0,379203,661,48530.06715600515,0.009999999776482582
3810,82436.8350445475,232550.3635260467,0.0,0.0,379303,696,51837.63288259623,0.009999999776482582
3811,87302.66924824928,232512.2607730882,0.0,0.0,379403,744,54868.71387765295,0.009999999776482582
3812,92174.63517645991,232475.45573097002,0.0,0.0,379503,792,57817.00216390359,0.009999999776482582
3813,97016.45804529502,232439.9394756775,0.0,0.0,379603,830,61024.52607870498,0.009999999776482582
3814,101851.91806129967,232405.70932589652,0.0,0.0,379703,862,64064.14526836486,0.009999999776482582
3815,106724.06320824423,232372.77388404182,0.0,0.0,379803,908,66828.90470518373,0.009999999776482582
3816,111568.24117202834,232341.12480552148,0.0,0.0,379903,944,69828.40057737174,0.009999999776482582
3817,116439.61712427826,232310.76820319536,0.0,0.0,380003,990,72587.18610581008,0.009999999776482582
3818,121279.05863802308,232281.69469977423,0.0,0.0,380103,1029,75902.2622137929,0.009999999776482582
3819,126137.9866657724,232253.9083887706,0.0,0.0,380203,1073,78944.25023654912,0.009999999776482582
3820,130973.08173185772,232227.4020222024,0.0,0.0,380303,1109,82203.77345887983,0.009999999776482582
3821,135852.99696388587,232202.18632229182,0.0,0.0,380403,1160,85035.04263717553,0.009999999776482582
3822,140686.06598733284,232178.24802243963,0.0,0.0,380503,1196,88330.03448805686,0.009999999776482582
3823,145538.66329129547,232155.59122726935,0.0,0.0,380603,1238,91375.86141422238,0.009999999776482582
3824,150406.02012367765,232134.21879037953,0.0,0.0,380703,1284,94255.24622746182,0.009999999776482582
3825,155266.14557125294,232114.12781462964,0.0,0.0,380803,1325,97074.20950874125,0.009999999776482582
3826,160135.73913191105,232095.31976950742,0.0,0.0,380903,1374,100084.60807979296,0.009999999776482582
3827,164999.76568177293,232077.7921952943,0.0,0.0,381003,1417,102960.91821547535,0.009999999776482582
3828,169867.57501008103,232061.54507667714,0.0,0.0,381103,1465,105941.6659271527,0.009999999776482582
3829,174714.6950108081,232046.5720087748,0.0,0.0,381203,1504,109021.45865871498,0.009999999776482582
3830,179588.53803169745,232032.87896936553,0.0,0.0,381303,1552,111830.48334269277,0.009999999776482582
3831,184451.80795311686,232020.46219717964,0.0,0.0,381403,1593,114715.17855863056,0.009999999776482582
3832,189320.304078786,232009.32205678872,0.0,0.0,381503,1636,117406.59189246566,0.009999999776482582
3833,194187.81183734967,231999.45729147326,0.0,0.0,381603,1682,120296.54851749475,0.009999999776482582
3834,199051.41310473718,231990.86588490565,0.0,0.0,381703,1726,123246.12304096183,0.009999999776482582
3835,203886.02697121986,231983.5392845632,0.0,0.0,381803,1759,126323.29197849147,0.009999999776482582
3836,208731.8472554419,231977.47942216313,0.0,0.0,381903,1795,129300.69340394613,0.009999999776482582
3837,213582.6265021027,231972.68659962012,0.0,0.0,382003,1836,132359.7003940316,0.009999999776482582
3838,218450.25740549152,231969.16421639686,0.0,0.0,382103,1881,135241.25576053755,0.009999999776482582
3839,223328.38944689234,231966.914014634,0.0,0.0,382203,1930,138082.60975559425,0.009999999776482582
3840,228188.72271725335,231965.93036680858,0.0,0.0,382303,1973,140974.11363914653,0.009999999776482582
3841,233050.46579247547,231966.21265088607,0.0,0.0,382403,2018,144019.8015326413,0.009999999776482582
3842,237883.9968165891,231967.75253747613,0.0,0.0,382503,2056,147430.3343998581,0.009999999776482582
3843,242746.58043150094,231970.5566030053,0.0,0.0,382603,2101,150390.36470244412,0.009999999776482582
3844,247621.46685494887,231974.62706080812,0.0,0.0,382703,2150,153218.98502136546,0.009999999776482582
3845,252466.81608886438,231979.9552430827,0.0,0.0,382803,2188,156243.12764142329,0.009999999776482582
3846,257332.07008527772,231986.54534311965,0.0,0.0,382903,2230,159099.00296034466,0.009999999776482582
3847,262191.1852988905,231994.3947817776,0.0,0.0,383003,2276,162233.37116633987,0.009999999776482582
3848,267025.4530757695,232003.49612194233,0.0,0.0,383103,2311,165406.0555051464,0.009999999776482582
3849,271901.28844324546,232013.85918488292,0.0,0.0,383203,2358,168133.70635602772,0.009999999776482582
