Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
0,4800.75415095495,4800.75415095495,0.0,0.0,99,42,3258.0461946311248,1.0
1,9640.45473065079,7220.60444080287,0.0,0.0,199,79,6425.908158438694,1.0
2,14487.974489159658,9643.061123588466,0.0,0.0,299,116,9381.98265917748,1.0
3,19343.109618511935,12068.073247319335,0.0,0.0,399,159,12539.801978098923,1.0
4,24193.09426120017,14493.077450095501,0.0,0.0,499,199,15558.848382246959,1.0
5,29059.1791176026,16920.761061346686,0.0,0.0,599,246,18527.222458980694,1.0
6,33881.61977619983,19343.740877754277,0.0,0.0,699,278,21889.185052760684,1.0
7,38732.49547525636,21767.33520244204,0.0,0.0,799,318,25041.722591141515,1.0
8,43599.18240628769,24193.096002869333,0.0,0.0,899,364,28026.150167164382,1.0
9,48465.941386932675,26620.38054127567,0.0,0.0,999,408,30875.788991767924,1.0
10,53322.4562613762,29047.841970375717,0.0,0.0,1099,452,33997.45074605862,1.0
11,58157.15119432041,31473.617739037774,0.0,0.0,1199,487,37207.23858060457,1.0
12,63014.50795881784,33899.84006363624,0.0,0.0,1299,531,40295.20114171373,1.0
13,67868.21073380527,36326.1522543626,0.0,0.0,1399,575,43457.25455722593,1.0
14,72726.53922575011,38752.84471912177,0.0,0.0,1499,617,46392.81339177195,1.0
15,77556.79977092001,41178.091909859155,0.0,0.0,1599,649,49553.60616736926,1.0
16,82403.433101737,43603.11197996961,0.0,0.0,1699,689,52741.71648629073,1.0
17,87279.88707275441,46029.59948512432,0.0,0.0,1799,737,55532.45773489935,1.0
18,92148.6653406422,48456.9187406779,0.0,0.0,1899,784,58449.89952683208,1.0
19,97012.10210979854,50884.677909133934,0.0,0.0,1999,828,61346.78387700261,1.0
20,101875.54084021853,53312.81423918558,0.0,0.0,2099,872,64186.80507163371,1.0
21,106733.87415823458,55741.044235505986,0.0,0.0,2199,915,67133.78651981667,1.0
22,111567.02796410213,58168.26091935799,0.0,0.0,2299,950,70425.9932741073,1.0
23,116435.02339810229,60596.04268930567,0.0,0.0,2399,995,73233.44051277345,1.0
24,121264.6734540218,63022.78791989432,0.0,0.0,2499,1028,76419.74534731945,1.0
25,126119.01771866283,65449.56598907772,0.0,0.0,2599,1071,79455.22800004818,1.0
26,130969.60755872495,67876.23419536094,0.0,0.0,2699,1112,82491.56741058911,1.0
27,135825.6927742286,70303.00057317765,0.0,0.0,2799,1153,85413.94341700994,1.0
28,140702.10153571048,72730.55577878222,0.0,0.0,2899,1205,88304.8545576636,1.0
29,145556.2642344108,75158.07939396983,0.0,0.0,2999,1249,91393.9735754486,1.0
30,150411.63907881305,77585.61357735188,0.0,0.0,3099,1289,94388.72745260784,1.0
