Episode,Reward,Avg Reward,Loss,Average Q,Total Frames,Number of completed tasks,Energy Consumption,Epsilon
3042,4796.17695671083,233218.56357647778,0.0,0.0,302763,37,3180.2389261655194,0.009999999776482582
3043,9656.920048846909,233145.12019818355,0.0,0.0,302863,78,6060.413562558788,0.009999999776482582
3044,14511.619431349245,233073.31937691366,0.0,0.0,302963,119,8969.199500088476,0.009999999776482582
3045,19371.39321986319,233003.1611608411,0.0,0.0,303063,162,11781.121485202688,0.009999999776482582
3046,24236.97929652584,232934.64584024236,0.0,0.0,303163,208,14782.127169180485,0.009999999776482582
3047,29098.71687662735,232867.77053546428,0.0,0.0,303263,252,17626.23763867014,0.009999999776482582
3048,33931.39500850534,232802.52410203463,0.0,0.0,303363,287,20903.936451909503,0.009999999776482582
3049,38787.32101388152,232738.91256003853,0.0,0.0,303463,329,23845.89657764944,0.009999999776482582
3050,43654.51042601991,232676.93799362294,0.0,0.0,303563,373,26610.996456230434,0.009999999776482582
3051,48535.769830020494,232616.6034037921,0.0,0.0,303663,421,29347.736302140624,0.009999999776482582
3052,53419.38304704203,232557.90795002313,0.0,0.0,303763,471,32056.167341232325,0.009999999776482582
3053,58264.234739739244,232500.83733011142,0.0,0.0,303863,510,35207.64914310753,0.009999999776482582
3054,63116.35670987684,232445.39232827176,0.0,0.0,303963,549,38137.357288732426,0.009999999776482582
3055,67971.94779915347,232391.57248385777,0.0,0.0,304063,591,41269.53230651746,0.009999999776482582
3056,72826.39968987263,232339.37582936184,0.0,0.0,304163,632,44217.777190069646,0.009999999776482582
3057,77699.96513508717,232288.80702272538,0.0,0.0,304263,679,47001.44835345161,0.009999999776482582
3058,82564.00999490485,232239.8613551779,0.0,0.0,304363,724,49902.43276399259,0.009999999776482582
3059,87404.20275499343,232192.52944060267,0.0,0.0,304463,759,52960.69100762992,0.009999999776482582
3060,92248.15504321655,232146.81092560844,0.0,0.0,304563,798,56060.58620865397,0.009999999776482582
3061,97104.39279699551,232102.7082416997,0.0,0.0,304663,839,58863.5444522913,0.009999999776482582
3062,101967.72776545044,232060.22212335942,0.0,0.0,304763,878,61672.71499067214,0.009999999776482582
3063,106827.70833701805,232019.34989301141,0.0,0.0,304863,922,64673.30108374128,0.009999999776482582
3064,111658.74363311534,231980.08052718433,0.0,0.0,304963,956,67957.19262354386,0.009999999776482582
3065,116488.76811126382,231942.41212783146,0.0,0.0,305063,991,71283.79080326133,0.009999999776482582
3066,121351.70797649519,231906.35386107198,0.0,0.0,305163,1034,74208.78827772225,0.009999999776482582
3067,126212.15956464705,231871.90334141866,0.0,0.0,305263,1079,77237.88704834832,0.009999999776482582
3068,131056.48926323019,231839.0537441302,0.0,0.0,305363,1116,80254.39629695687,0.009999999776482582
3069,135901.6466892395,231807.8037744055,0.0,0.0,305463,1153,83220.18984670192,0.009999999776482582
3070,140776.89329586792,231778.16166744407,0.0,0.0,305563,1201,86080.95770894748,0.009999999776482582
3071,145620.07298879453,231750.11541461898,0.0,0.0,305663,1238,89099.87863014176,0.009999999776482582
3072,150488.8192708219,231723.67177773523,0.0,0.0,305763,1286,91964.98167420467,0.009999999776482582
3073,155352.6814778764,231698.82760392266,0.0,0.0,305863,1332,94883.67904710358,0.009999999776482582
3074,160232.417874451,231675.58649506755,0.0,0.0,305963,1382,97784.5498553717,0.009999999776482582
3075,165067.3675402399,231653.93232765698,0.0,0.0,306063,1418,100971.58719559984,0.009999999776482582
3076,169934.32014660593,231633.87395515747,0.0,0.0,306163,1464,103887.38972900948,0.009999999776482582
3077,174775.88505393753,231615.40157409795,0.0,0.0,306263,1499,106932.00284977813,0.009999999776482582
3078,179636.37198960723,231598.5197846908,0.0,0.0,306363,1542,109912.25727665448,0.009999999776482582
3079,184518.25312284034,231583.2339838266,0.0,0.0,306463,1591,112688.1015138989,0.009999999776482582
3080,189395.72247244132,231569.54118554312,0.0,0.0,306563,1641,115622.27092941114,0.009999999776482582
3081,194232.65490043952,231557.426686424,0.0,0.0,306663,1672,118594.03506012232,0.009999999776482582
3082,199073.59709880064,231546.89025126747,0.0,0.0,306763,1707,121561.66614822022,0.009999999776482582
3083,203944.73530204722,231537.94013617365,0.0,0.0,306863,1753,124340.4843116022,0.009999999776482582
3084,208771.07139142352,231530.56027596467,0.0,0.0,306963,1786,127753.171856376,0.009999999776482582
3085,213610.78487411828,231524.75347901008,0.0,0.0,307063,1822,130812.88189546765,0.009999999776482582
3086,218464.25241265533,231520.5226720563,0.0,0.0,307163,1863,133777.96434365067,0.009999999776482582
3087,223307.79523902835,231517.86311006377,0.0,0.0,307263,1899,136767.32383941824,0.009999999776482582
3088,228176.7016520052,231516.78147799577,0.0,0.0,307363,1943,139515.9892009529,0.009999999776482582
3089,233036.01304732022,231517.2731386978,0.0,0.0,307463,1985,142514.22719743135,0.009999999776482582
3090,237905.79491584003,231519.33995260176,0.0,0.0,307563,2032,145319.24378978962,0.009999999776482582
3091,242742.92913292104,231522.96983267303,0.0,0.0,307663,2068,148460.26109237561,0.009999999776482582
3092,247564.54599213196,231528.15624591566,0.0,0.0,307763,2098,151702.5456634272,0.009999999776482582
3093,252451.72413649847,231534.91887290034,0.0,0.0,307863,2149,154337.5237252473,0.009999999776482582
3094,257339.8422504798,231543.25648950052,0.0,0.0,307963,2201,157035.25766774823,0.009999999776482582
3095,262175.5668230438,231553.15064658498,0.0,0.0,308063,2237,160220.16715854447,0.009999999776482582
3096,267008.52761089115,231564.59894395806,0.0,0.0,308163,2270,163399.11042845977,0.009999999776482582
3097,271836.27908867574,231577.59819513452,0.0,0.0,308263,2302,166658.11932692575,0.009999999776482582
3098,276665.0474118359,231592.14722682754,0.0,0.0,308363,2336,169948.47649527906,0.009999999776482582
3099,281505.2846721753,231608.2482389067,0.0,0.0,308463,2372,173014.88562599034,0.009999999776482582
3100,286364.2753542006,231625.9057774798,0.0,0.0,308563,2415,176051.142455565,0.009999999776482582
3101,291211.41159384017,231645.11451565402,0.0,0.0,308663,2456,179243.63166156033,0.009999999776482582
3102,296064.6615628084,231665.87492398373,0.0,0.0,308763,2497,182229.2278462491,0.009999999776482582
3103,300933.90397556545,231688.19065499262,0.0,0.0,308863,2543,185141.11984769857,0.009999999776482582
3104,305798.7009882246,231712.05877426258,0.0,0.0,308963,2587,188039.8525217338,0.009999999776482582
3105,310633.2880958117,231737.4680560789,0.0,0.0,309063,2621,191234.2353839793,0.009999999776482582
3106,315505.6973802808,231764.42918556853,0.0,0.0,309163,2671,194179.4310203726,0.009999999776482582
3107,320356.3832408281,231792.93367529032,0.0,0.0,309263,2709,197144.7472966809,0.009999999776482582
3108,325194.23835266585,231822.97590902378,0.0,0.0,309363,2746,200301.1653471368,0.009999999776482582
3109,330039.4152718886,231854.5567576935,0.0,0.0,309463,2782,203388.69197216578,0.009999999776482582
3110,334875.3422955634,231887.67176429523,0.0,0.0,309563,2816,206562.19013554786,0.009999999776482582
3111,339731.398490772,231922.3259181276,0.0,0.0,309663,2859,209613.65725631645,0.009999999776482582
3112,344579.7478682425,231958.5152602253,0.0,0.0,309763,2897,212517.73588134546,0.009999999776482582
3113,349458.8934611589,231996.24820120187,0.0,0.0,309863,2947,215269.44406461247,0.009999999776482582
3114,354300.0268293333,232035.51105148374,0.0,0.0,309963,2982,218333.34163708566,0.009999999776482582
3115,359149.8180779155,232076.30511663985,0.0,0.0,310063,3021,221463.0584815741,0.009999999776482582
3116,364022.5422581168,232118.6362803041,0.0,0.0,310163,3069,224214.0268054668,0.009999999776482582
3117,368861.5557936985,232162.49225192485,0.0,0.0,310263,3107,227506.14748447324,0.009999999776482582
3118,373727.15767315024,232207.8800895078,0.0,0.0,310363,3151,230300.63563649097,0.009999999776482582
3119,378584.4044305873,232254.79564218124,0.0,0.0,310463,3192,233151.55061166265,0.009999999776482582
3120,383447.91878588236,232303.23944966076,0.0,0.0,310563,3235,235987.5619518908,0.009999999776482582
3121,388292.53261326737,232353.20398943132,0.0,0.0,310663,3272,239039.46067990354,0.009999999776482582
3122,393147.8374214372,232404.69122395964,0.0,0.0,310763,3313,242008.0894881717,0.009999999776482582
3123,397984.3024902466,232457.6936603445,0.0,0.0,310863,3349,245148.7250116389,0.009999999776482582
3124,402844.9411286794,232512.21757953436,0.0,0.0,310963,3391,248060.77628155405,0.009999999776482582
3125,407698.13223938545,232568.2591389265,0.0,0.0,311063,3431,250996.98800317384,0.009999999776482582
3126,412521.6601095088,232625.80739635235,0.0,0.0,311163,3460,254146.19014524922,0.009999999776482582
3127,417396.8556531451,232684.8774245674,0.0,0.0,311263,3506,256821.41757070387,0.009999999776482582
3128,422237.34714351135,232745.45667343895,0.0,0.0,311363,3542,259842.69567371567,0.009999999776482582
3129,427093.87707017496,232807.54882053053,0.0,0.0,311463,3583,262650.9156915006,0.009999999776482582
3130,431948.68633464567,232871.15186668644,0.0,0.0,311563,3625,265693.58535914286,0.009999999776482582
3131,436800.4683980237,232936.263398146,0.0,0.0,311663,3667,268821.05512976914,0.009999999776482582
3132,441664.6836251033,233002.88593891426,0.0,0.0,311763,3712,271783.40460423,0.009999999776482582
3133,446511.03446231165,233071.0123423997,0.0,0.0,311863,3752,274902.80520298105,0.009999999776482582
3134,451360.69401269575,233140.64222491015,0.0,0.0,311963,3791,277952.27155315166,0.009999999776482582
3135,456207.5236358475,233211.77324576824,0.0,0.0,312063,3832,281121.9989473571,0.009999999776482582
3136,461065.7704343508,233284.40760891407,0.0,0.0,312163,3875,284059.9997769316,0.009999999776482582
3137,465910.2668623985,233358.53949522815,0.0,0.0,312263,3911,287084.3040646038,0.009999999776482582
3138,470791.80182062223,233434.17927296803,0.0,0.0,312363,3960,289786.8471036957,0.009999999776482582
3139,475648.76519109955,233511.31767612667,0.0,0.0,312463,4003,292743.68962716276,0.009999999776482582
3140,480506.1793879574,233589.9534168818,0.0,0.0,312563,4043,295558.0924830153,0.009999999776482582
3141,485357.41415105603,233670.0830988468,0.0,0.0,312663,4084,298616.92136656755,0.009999999776482582
3142,490208.0297946788,233751.7050990682,0.0,0.0,312763,4123,301642.61144330126,0.009999999776482582
3143,495067.79379966116,233834.8209033623,0.0,0.0,312863,4166,304639.1593204606,0.009999999776482582
3144,499909.6179675291,233919.423382556,0.0,0.0,312963,4204,307876.89478355733,0.009999999776482582
3145,504768.63985060557,234005.516585502,0.0,0.0,313063,4248,310882.214912847,0.009999999776482582
